Recall,Precision,Threshold
0.9999322355492308,0.5006361431067533,1.6027505e-05
0.9999322355492308,0.5006446359503292,1.6167973e-05
0.9999322355492308,0.5006531290820567,1.6214897e-05
0.9999322355492308,0.5006616225019509,1.6768881e-05
0.9999322355492308,0.5006701162100263,1.6876935e-05
0.9999322355492308,0.5006786102062974,1.6877917e-05
0.9999322355492308,0.5006871044907792,1.7370594e-05
0.9999322355492308,0.5006955990634862,1.7517235e-05
0.9999322355492308,0.5007040939244329,1.7740545e-05
0.9999322355492308,0.5007125890736343,1.798098e-05
0.9999322355492308,0.5007210845111048,1.8000283e-05
0.9999322355492308,0.5007295802368591,1.80449e-05
0.9999322355492308,0.500738076250912,1.8640916e-05
0.9999322355492308,0.5007465725532781,1.8723764e-05
0.9999322355492308,0.5007550691439722,1.8842004e-05
0.9999322355492308,0.5007635660230088,1.9109279e-05
0.9999322355492308,0.5007720631904027,1.9362798e-05
0.9999322355492308,0.5007805606461685,1.9371535e-05
0.9999322355492308,0.5007890583903208,1.9760322e-05
0.9999322355492308,0.5007975564228746,2.0080188e-05
0.9999322355492308,0.5008060547438443,2.0144711e-05
0.9999322355492308,0.5008145533532447,2.0386113e-05
0.9999322355492308,0.5008230522510904,2.1142645e-05
0.9999322355492308,0.5008315514373961,2.142322e-05
0.9999322355492308,0.5008400509121765,2.1469175e-05
0.9999322355492308,0.5008485506754463,2.1531037e-05
0.9999322355492308,0.5008570507272203,2.1600672e-05
0.9999322355492308,0.500865551067513,2.233159e-05
0.9999322355492308,0.5008740516963391,2.2649554e-05
0.9999322355492308,0.5008825526137135,2.268018e-05
0.9999322355492308,0.5008910538196507,2.2966722e-05
0.9999322355492308,0.5008995553141654,2.3155724e-05
0.9999322355492308,0.5009080570972725,2.3604358e-05
0.9999322355492308,0.5009165591689864,2.3660497e-05
0.9999322355492308,0.5009250615293219,2.3972476e-05
0.9999322355492308,0.5009335641782938,2.4007546e-05
0.9999322355492308,0.5009420671159167,2.4357176e-05
0.9999322355492308,0.5009505703422054,2.4396162e-05
0.9999322355492308,0.5009590738571744,2.4899393e-05
0.9999322355492308,0.5009675776608385,2.5021007e-05
0.9999322355492308,0.5009760817532126,2.5041343e-05
0.9999322355492308,0.5009845861343112,2.5395662e-05
0.9999322355492308,0.5009930908041489,2.5433737e-05
0.9999322355492308,0.5010015957627406,2.555313e-05
0.9999322355492308,0.501010101010101,2.5712756e-05
0.9998983533238464,0.501001629770474,2.647486e-05
0.9998983533238464,0.5010101353072,2.7099315e-05
0.9998983533238464,0.501018641132729,2.7200733e-05
0.9998983533238464,0.5010271472470756,2.7366239e-05
0.9998983533238464,0.5010356536502547,2.7373417e-05
0.9998983533238464,0.5010441603422808,2.7533353e-05
0.9998983533238464,0.5010526673231689,2.7883523e-05
0.9998983533238464,0.5010611745929334,2.7989901e-05
0.9998983533238464,0.5010696821515892,2.8437174e-05
0.9998983533238464,0.501078189999151,2.8666187e-05
0.9998983533238464,0.5010866981356336,2.9521178e-05
0.9998983533238464,0.5010952065610514,2.964217e-05
0.9998983533238464,0.5011037152754194,3.0490597e-05
0.9998983533238464,0.5011122242787522,3.0600735e-05
0.9998983533238464,0.5011207335710647,3.171744e-05
0.9998983533238464,0.5011292431523714,3.236453e-05
0.9998983533238464,0.5011377530226871,3.3013133e-05
0.9998983533238464,0.5011462631820266,3.316659e-05
0.9998983533238464,0.5011547736304045,3.332213e-05
0.9998983533238464,0.5011632843678356,3.3618362e-05
0.9998983533238464,0.5011717953943347,3.367005e-05
0.9998983533238464,0.5011803067099163,3.392134e-05
0.9998983533238464,0.5011888183145953,3.404345e-05
0.9998983533238464,0.5011973302083864,3.413167e-05
0.9998983533238464,0.5012058423913044,3.444292e-05
0.9998983533238464,0.5012143548633639,3.457967e-05
0.9998983533238464,0.5012228676245797,3.476715e-05
0.9998983533238464,0.5012313806749664,3.479123e-05
0.9998983533238464,0.5012398940145391,3.5032404e-05
0.9998983533238464,0.5012484076433121,3.5110537e-05
0.9998983533238464,0.5012569215613004,3.5658835e-05
0.9998983533238464,0.5012654357685187,3.618352e-05
0.9998644710984618,0.5012569642614486,3.6191737e-05
0.9998644710984618,0.5012654787586418,3.6330715e-05
0.9998644710984618,0.5012739935450994,3.6480767e-05
0.9998644710984618,0.5012825086208361,3.7018886e-05
0.9998644710984618,0.5012910239858667,3.7252303e-05
0.9998644710984618,0.5012995396402059,3.7353366e-05
0.9998644710984618,0.5013080555838685,3.7585156e-05
0.9998644710984618,0.5013165718168691,3.791524e-05
0.9998644710984618,0.5013250883392226,3.822492e-05
0.9998644710984618,0.5013336051509437,3.8250884e-05
0.9998644710984618,0.5013421222520471,3.8314774e-05
0.9998644710984618,0.5013506396425477,3.8641123e-05
0.9998644710984618,0.5013591573224601,3.8844184e-05
0.9998644710984618,0.501367675291799,3.9545368e-05
0.9998644710984618,0.5013761935505794,3.9555667e-05
0.9998644710984618,0.5013847120988157,3.9938874e-05
0.9998644710984618,0.501393230936523,4.0680417e-05
0.9998644710984618,0.5014017500637159,4.071519e-05
0.9998644710984618,0.5014102694804091,4.0809613e-05
0.9998644710984618,0.5014187891866175,4.104081e-05
0.9998644710984618,0.5014273091823558,4.121802e-05
0.9998644710984618,0.5014358294676386,4.122887e-05
0.9998644710984618,0.5014443500424809,4.167623e-05
0.9998644710984618,0.5014528709068973,4.1847165e-05
0.9998644710984618,0.5014613920609027,4.1880576e-05
0.9998644710984618,0.5014699135045118,4.192861e-05
0.9998644710984618,0.5014784352377392,4.1995318e-05
0.9998644710984618,0.5014869572605999,4.236061e-05
0.9998644710984618,0.5014954795731086,4.2718046e-05
0.9998644710984618,0.50150400217528,4.293405e-05
0.9998644710984618,0.501512525067129,4.392476e-05
0.9998644710984618,0.5015210482486702,4.4129014e-05
0.9998644710984618,0.5015295717199184,4.4756e-05
0.9998644710984618,0.5015380954808886,4.537467e-05
0.9998644710984618,0.5015466195315952,4.542246e-05
0.9998644710984618,0.5015551438720534,4.5869903e-05
0.9998644710984618,0.5015636685022775,4.5870074e-05
0.9998644710984618,0.5015721934222827,4.6067875e-05
0.9998644710984618,0.5015807186320835,4.6096833e-05
0.9998644710984618,0.5015892441316948,4.6099514e-05
0.9998644710984618,0.5015977699211314,4.6148336e-05
0.9998644710984618,0.501606296000408,4.6776346e-05
0.9998644710984618,0.5016148223695394,4.7026504e-05
0.9998644710984618,0.5016233490285403,4.805849e-05
0.9998644710984618,0.5016318759774258,4.8631176e-05
0.9998644710984618,0.5016404032162103,4.8674694e-05
0.9998644710984618,0.5016489307449087,4.8772035e-05
0.9998644710984618,0.5016574585635359,4.9036837e-05
0.9998644710984618,0.5016659866721066,4.9071597e-05
0.9998644710984618,0.5016745150706357,4.946782e-05
0.9998644710984618,0.5016830437591377,4.983562e-05
0.9998644710984618,0.5016915727376278,5.0068753e-05
0.9998644710984618,0.5017001020061204,5.035202e-05
0.9998644710984618,0.5017086315646305,5.0452047e-05
0.9998644710984618,0.5017171614131728,5.103451e-05
0.9998644710984618,0.5017256915517623,5.1178573e-05
0.9998644710984618,0.5017342219804135,5.157292e-05
0.9998644710984618,0.5017427526991414,5.1721316e-05
0.9998644710984618,0.5017512837079607,5.1855055e-05
0.9998644710984618,0.5017598150068863,5.197987e-05
0.9998644710984618,0.5017683465959328,5.2001582e-05
0.9998644710984618,0.5017768784751152,5.2027677e-05
0.9998644710984618,0.5017854106444483,5.212014e-05
0.9998644710984618,0.5017939431039466,5.232597e-05
0.9998644710984618,0.5018024758536254,5.2958898e-05
0.9998644710984618,0.501811008893499,5.299047e-05
0.9998644710984618,0.5018195422235826,5.33318e-05
0.9998644710984618,0.5018280758438908,5.3335923e-05
0.9998644710984618,0.5018366097544384,5.345976e-05
0.9998644710984618,0.5018451439552404,5.3924723e-05
0.9998644710984618,0.5018536784463113,5.4837055e-05
0.9998644710984618,0.5018622132276662,5.52194e-05
0.9998644710984618,0.5018707482993198,5.5536417e-05
0.9998644710984618,0.5018792836612868,5.685275e-05
0.9998644710984618,0.5018878193135821,5.7409594e-05
0.9998644710984618,0.5018963552562206,5.744213e-05
0.9998644710984618,0.5019048914892169,5.7642086e-05
0.9998644710984618,0.5019134280125861,5.7671667e-05
0.9998644710984618,0.5019219648263428,5.7969635e-05
0.9998644710984618,0.5019305019305019,5.7991863e-05
0.9998644710984618,0.5019390393250782,5.8304166e-05
0.9998644710984618,0.5019475770100866,5.900372e-05
0.9998644710984618,0.5019561149855417,5.932271e-05
0.9998644710984618,0.5019646532514586,5.9498907e-05
0.9998644710984618,0.5019731918078519,5.9543803e-05
0.9998644710984618,0.5019817306547366,5.973228e-05
0.9998644710984618,0.5019902697921274,5.9770504e-05
0.9998644710984618,0.5019988092200391,6.048592e-05
0.9998644710984618,0.5020073489384866,6.0548944e-05
0.9998644710984618,0.5020158889474848,6.0875944e-05
0.9998644710984618,0.5020244292470484,6.104918e-05
0.9998644710984618,0.5020329698371923,6.111734e-05
0.9998644710984618,0.5020415107179312,6.180512e-05
0.9998644710984618,0.5020500518892802,6.1809835e-05
0.9998644710984618,0.5020585933512539,6.250667e-05
0.9998644710984618,0.5020671351038671,6.278087e-05
0.9998644710984618,0.5020756771471349,6.32684e-05
0.9998644710984618,0.5020842194810718,6.40352e-05
0.9998644710984618,0.502092762105693,6.4235144e-05
0.9998644710984618,0.502101305021013,6.489672e-05
0.9998644710984618,0.5021098482270469,6.559012e-05
0.9998644710984618,0.5021183917238093,6.573607e-05
0.9998644710984618,0.5021269355113153,6.584543e-05
0.9998644710984618,0.5021354795895795,6.587445e-05
0.9998644710984618,0.5021440239586169,6.594245e-05
0.9998644710984618,0.5021525686184424,6.596477e-05
0.9998644710984618,0.5021611135690706,6.5967295e-05
0.9998644710984618,0.5021696588105165,6.703002e-05
0.9998644710984618,0.5021782043427949,6.7556546e-05
0.9998644710984618,0.5021867501659207,6.7854904e-05
0.9998644710984618,0.5021952962799088,6.7944e-05
0.9998644710984618,0.5022038426847739,6.7949826e-05
0.9998644710984618,0.5022123893805309,6.8023415e-05
0.9998644710984618,0.5022209363671948,6.823651e-05
0.9998644710984618,0.5022294836447803,6.823866e-05
0.9998644710984618,0.5022380312133022,6.884916e-05
0.9998644710984618,0.5022465790727756,6.899737e-05
0.9998644710984618,0.5022551272232151,6.908651e-05
0.9998644710984618,0.5022636756646356,6.913772e-05
0.9998644710984618,0.5022722243970521,6.9192996e-05
0.9998644710984618,0.5022807734204793,6.922494e-05
0.9998644710984618,0.5022893227349322,7.004489e-05
0.9998644710984618,0.5022978723404256,7.093182e-05
0.9998644710984618,0.5023064222369742,7.1197675e-05
0.9998644710984618,0.5023149724245932,7.137421e-05
0.9998644710984618,0.5023235229032972,7.1420174e-05
0.9998644710984618,0.5023320736731012,7.1614944e-05
0.9998644710984618,0.50234062473402,7.179547e-05
0.9998644710984618,0.5023491760860683,7.199484e-05
0.9998644710984618,0.5023577277292613,7.2128496e-05
0.9998644710984618,0.5023662796636138,7.234293e-05
0.9998644710984618,0.5023748318891404,7.2382754e-05
0.9998644710984618,0.5023833844058563,7.26345e-05
0.9998644710984618,0.5023919372137762,7.283051e-05
0.9998644710984618,0.502400490312915,7.316192e-05
0.9998644710984618,0.5024090437032875,7.342171e-05
0.9998644710984618,0.5024175973849088,7.355542e-05
0.9998644710984618,0.5024261513577934,7.384026e-05
0.9998644710984618,0.5024347056219566,7.3886324e-05
0.9998644710984618,0.502443260177413,7.477782e-05
0.9998644710984618,0.5024518150241776,7.486015e-05
0.9998644710984618,0.5024603701622652,7.516064e-05
0.9998644710984618,0.5024689255916908,7.525969e-05
0.9998644710984618,0.5024774813124692,7.533408e-05
0.9998644710984618,0.5024860373246152,7.561809e-05
0.9998644710984618,0.5024945936281437,7.5706324e-05
0.9998644710984618,0.5025031502230698,7.592322e-05
0.9998644710984618,0.5025117071094083,7.615039e-05
0.9998644710984618,0.5025202642871739,7.634293e-05
0.9998644710984618,0.5025288217563817,7.641765e-05
0.9998644710984618,0.5025373795170465,7.645505e-05
0.9998644710984618,0.5025459375691831,7.760216e-05
0.9998644710984618,0.5025544959128065,7.775402e-05
0.9998644710984618,0.5025630545479317,7.776929e-05
0.9998644710984618,0.5025716134745734,7.8087345e-05
0.9998644710984618,0.5025801726927466,7.824873e-05
0.9998644710984618,0.5025887322024661,7.833384e-05
0.9998644710984618,0.5025972920037469,7.8343706e-05
0.9998644710984618,0.5026058520966039,7.864528e-05
0.9998644710984618,0.5026144124810519,7.8782796e-05
0.9998644710984618,0.5026229731571059,7.8836754e-05
0.9998644710984618,0.5026315341247807,7.9129364e-05
0.9998644710984618,0.5026400953840913,7.919791e-05
0.9998644710984618,0.5026486569350526,7.97742e-05
0.9998644710984618,0.5026572187776793,7.978804e-05
0.9998644710984618,0.5026657809119867,7.9812395e-05
0.9998644710984618,0.5026743433379893,7.9930986e-05
0.9998644710984618,0.5026914690651404,8.012734e-05
0.9998644710984618,0.5027000323663185,8.0773076e-05
0.9998644710984618,0.5027085959592518,8.127575e-05
0.9998644710984618,0.5027171598439549,8.149554e-05
0.9998644710984618,0.5027257240204429,8.167518e-05
0.9998644710984618,0.5027342884887307,8.187918e-05
0.9998644710984618,0.502742853248833,8.240651e-05
0.9998644710984618,0.502751418300765,8.315897e-05
0.9998644710984618,0.5027599836445413,8.3534986e-05
0.9998644710984618,0.5027685492801772,8.371297e-05
0.9998644710984618,0.5027771152076873,8.3865976e-05
0.9998644710984618,0.5027856814270867,8.3879335e-05
0.9998644710984618,0.5027942479383902,8.393831e-05
0.9998644710984618,0.5028028147416128,8.423338e-05
0.9998644710984618,0.5028113818367694,8.442566e-05
0.9998644710984618,0.502819949223875,8.463483e-05
0.9998644710984618,0.5028285169029444,8.478217e-05
0.9998644710984618,0.5028370848739926,8.526068e-05
0.9998644710984618,0.5028456531370343,8.532649e-05
0.9998644710984618,0.5028542216920848,8.5653875e-05
0.9998644710984618,0.5028627905391588,8.568794e-05
0.9998644710984618,0.5028713596782713,8.602362e-05
0.9998644710984618,0.5028799291094374,8.6077445e-05
0.9998644710984618,0.5028884988326716,8.620099e-05
0.9998644710984618,0.5028970688479891,8.624086e-05
0.9998644710984618,0.5029056391554049,8.6613705e-05
0.9998644710984618,0.5029142097549337,8.66166e-05
0.9998644710984618,0.5029227806465907,8.686433e-05
0.9998644710984618,0.5029313518303906,8.7357184e-05
0.9998644710984618,0.5029399233063485,8.7501e-05
0.9998644710984618,0.5029484950744794,8.7563516e-05
0.9998644710984618,0.5029570671347979,8.84412e-05
0.9998644710984618,0.5029656394873193,8.8673514e-05
0.9998644710984618,0.5029742121320584,8.8724955e-05
0.9998644710984618,0.5029827850690302,8.895369e-05
0.9998644710984618,0.5029913582982495,8.913242e-05
0.9998644710984618,0.5029999318197313,8.918471e-05
0.9998644710984618,0.5030085056334908,8.941829e-05
0.9998644710984618,0.5030170797395425,8.945564e-05
0.9998644710984618,0.5030256541379017,9.0749505e-05
0.9998644710984618,0.5030342288285831,9.082621e-05
0.9998644710984618,0.5030428038116018,9.222832e-05
0.9998644710984618,0.5030513790869728,9.258599e-05
0.9998644710984618,0.503059954654711,9.2813534e-05
0.9998644710984618,0.5030685305148312,9.2856724e-05
0.9998644710984618,0.5030771066673486,9.347569e-05
0.9998644710984618,0.503085683112278,9.3779076e-05
0.9998644710984618,0.5030942598496343,9.429558e-05
0.9998644710984618,0.5031028368794326,9.463825e-05
0.9998644710984618,0.5031114142016878,9.467011e-05
0.9998644710984618,0.5031199918164149,9.490811e-05
0.9998644710984618,0.5031285697236288,9.548609e-05
0.9998644710984618,0.5031371479233445,9.58596e-05
0.9998644710984618,0.5031457264155769,9.601704e-05
0.9998644710984618,0.503154305200341,9.64672e-05
0.9998644710984618,0.5031628842776518,9.7014614e-05
0.9998644710984618,0.5031714636475242,9.778857e-05
0.9998644710984618,0.5031800433099732,9.8052544e-05
0.9998644710984618,0.5031886232650138,9.8341705e-05
0.9998644710984618,0.503197203512661,9.8651e-05
0.9998644710984618,0.5032057840529296,9.946932e-05
0.9998644710984618,0.5032143648858346,9.972699e-05
0.9998644710984618,0.5032229460113912,9.9731165e-05
0.9998644710984618,0.5032315274296141,9.985421e-05
0.9998644710984618,0.5032401091405184,0.00010003824
0.9998644710984618,0.5032486911441191,0.00010014247
0.9998644710984618,0.5032572734404311,0.00010042391
0.9998644710984618,0.5032658560294695,0.00010126369
0.9998644710984618,0.503274438911249,0.00010176716
0.9998644710984618,0.5032830220857849,0.0001021512
0.9998644710984618,0.503291605553092,0.00010259185
0.9998644710984618,0.5033001893131854,0.000102921666
0.9998644710984618,0.5033087733660799,0.00010301731
0.9998644710984618,0.5033173577117906,0.000103333026
0.9998644710984618,0.5033259423503326,0.00010375988
0.9998644710984618,0.5033345272817207,0.00010379995
0.9998644710984618,0.5033431125059699,0.00010402905
0.9998644710984618,0.5033516980230952,0.000104083934
0.9998305888730772,0.5033432265547709,0.00010411966
0.9998305888730772,0.5033518123667378,0.0001044527
0.9998305888730772,0.5033603984716157,0.00010474905
0.9998305888730772,0.5033689848694198,0.00010488999
0.9998305888730772,0.5033775715601652,0.00010514434
0.9998305888730772,0.5033861585438665,0.00010535841
0.9998305888730772,0.5033947458205391,0.00010584155
0.9998305888730772,0.5034033333901977,0.0001059679
0.9998305888730772,0.5034119212528575,0.00010609326
0.9998305888730772,0.5034205094085333,0.00010611148
0.9998305888730772,0.5034290978572403,0.00010620927
0.9998305888730772,0.5034376865989935,0.000106288295
0.9998305888730772,0.5034462756338076,0.00010635724
0.9998305888730772,0.5034548649616979,0.00010639223
0.9998305888730772,0.5034634545826793,0.00010644003
0.9998305888730772,0.5034720444967669,0.000107095686
0.9998305888730772,0.5034806347039754,0.00010725215
0.9998305888730772,0.5034892252043202,0.000107452084
0.9998305888730772,0.503497815997816,0.00010763135
0.9998305888730772,0.5035064070844779,0.00010781562
0.9998305888730772,0.503514998464321,0.00010794853
0.9998305888730772,0.5035235901373603,0.00010862032
0.9998305888730772,0.5035321821036107,0.00010867315
0.9998305888730772,0.5035407743630872,0.00010894635
0.9998305888730772,0.5035493669158049,0.000109702574
0.9998305888730772,0.5035579597617789,0.00010972339
0.9998305888730772,0.5035665529010239,0.00010981936
0.9998305888730772,0.5035751463335552,0.00010986305
0.9998305888730772,0.5035837400593877,0.000110544956
0.9998305888730772,0.5035923340785364,0.00011063955
0.9998305888730772,0.5036009283910164,0.00011065485
0.9998305888730772,0.5036095229968427,0.00011220403
0.9998305888730772,0.5036181178960303,0.000112671594
0.9998305888730772,0.5036267130885942,0.0001131244
0.9998305888730772,0.5036353085745494,0.00011332533
0.9998305888730772,0.503643904353911,0.000113407266
0.9998305888730772,0.503652500426694,0.000113450325
0.9998305888730772,0.5036610967929134,0.0001137121
0.9998305888730772,0.5036696934525842,0.00011373487
0.9998305888730772,0.5036782904057214,0.0001142134
0.9998305888730772,0.5036868876523402,0.00011429217
0.9998305888730772,0.5036954851924554,0.00011489689
0.9998305888730772,0.5037040830260822,0.00011528891
0.9998305888730772,0.5037126811532355,0.000115556904
0.9998305888730772,0.5037212795739305,0.00011560078
0.9998305888730772,0.5037298782881822,0.00011600183
0.9998305888730772,0.5037384772960055,0.000116164214
0.9998305888730772,0.5037470765974155,0.000116666866
0.9998305888730772,0.5037556761924272,0.0001167991
0.9998305888730772,0.5037642760810557,0.00011696362
0.9998305888730772,0.503772876263316,0.00011757664
0.9998305888730772,0.5037814767392232,0.0001175791
0.9998305888730772,0.5037900775087923,0.000117765136
0.9998305888730772,0.5037986785720383,0.00011851145
0.9998305888730772,0.5038072799289763,0.00011874166
0.9998305888730772,0.5038158815796213,0.000118895405
0.9998305888730772,0.5038244835239883,0.00011898216
0.9998305888730772,0.5038330857620926,0.000119015975
0.9998305888730772,0.5038416882939489,0.00011962311
0.9998305888730772,0.5038502911195725,0.00011986734
0.9998305888730772,0.5038588942389782,0.00011989112
0.9998305888730772,0.5038674976521813,0.00011998868
0.9998305888730772,0.5038761013591968,0.00012010337
0.9998305888730772,0.5038847053600396,0.000120122386
0.9998305888730772,0.5038933096547249,0.000120319804
0.9998305888730772,0.5039019142432677,0.00012051776
0.9998305888730772,0.5039105191256831,0.000120538214
0.9998305888730772,0.503919124301986,0.00012082107
0.9998305888730772,0.5039277297721917,0.00012105563
0.9998305888730772,0.503936335536315,0.00012118128
0.9998305888730772,0.5039449415943712,0.00012128938
0.9998305888730772,0.5039535479463753,0.000121928555
0.9998305888730772,0.5039621545923421,0.00012227273
0.9998305888730772,0.503970761532287,0.00012237969
0.9997967066476926,0.5039622899303183,0.00012299928
0.9997967066476926,0.5039708971665727,0.0001230103
0.9997967066476926,0.5039795046968403,0.00012346731
0.9997967066476926,0.5039881125211362,0.00012360007
0.9997967066476926,0.5039967206394753,0.00012386306
0.9997967066476926,0.5040053290518729,0.0001239005
0.9997967066476926,0.5040139377583439,0.00012424159
0.9997967066476926,0.5040225467589035,0.00012439689
0.9997967066476926,0.5040311560535665,0.00012453682
0.9997967066476926,0.5040397656423483,0.0001252041
0.9997967066476926,0.5040483755252639,0.00012556181
0.9997967066476926,0.5040569857023283,0.00012561114
0.9997967066476926,0.5040655961735565,0.00012620664
0.9997967066476926,0.5040742069389638,0.0001265145
0.9997967066476926,0.504082817998565,0.00012669765
0.9997967066476926,0.5040914293523754,0.00012709077
0.9997967066476926,0.5041000410004101,0.00012739605
0.9997967066476926,0.5041086529426838,0.00012749727
0.9997967066476926,0.5041172651792121,0.00012759688
0.9997967066476926,0.5041258777100097,0.00012784607
0.9997967066476926,0.504134490535092,0.00012801001
0.9997967066476926,0.5041431036544737,0.00012805153
0.9997967066476926,0.5041517170681702,0.00012851905
0.9997967066476926,0.5041603307761964,0.00012888883
0.9997967066476926,0.5041689447785676,0.00012903922
0.9997967066476926,0.5041775590752986,0.00013042174
0.9997967066476926,0.5041861736664047,0.00013060232
0.9997967066476926,0.5041947885519009,0.0001311523
0.9997967066476926,0.5042034037318024,0.00013176087
0.9997967066476926,0.5042120192061241,0.00013182522
0.9997967066476926,0.5042206349748812,0.0001321706
0.9997967066476926,0.5042292510380889,0.0001323878
0.9997967066476926,0.5042378673957622,0.00013244184
0.9997967066476926,0.504246484047916,0.0001325376
0.9997967066476926,0.5042551009945657,0.00013264242
0.9997967066476926,0.5042637182357264,0.00013290498
0.9997967066476926,0.504272335771413,0.00013308
0.9997967066476926,0.5042809536016406,0.0001330928
0.9997967066476926,0.5042895717264244,0.00013377276
0.9997967066476926,0.5042981901457796,0.00013457866
0.9997967066476926,0.5043068088597211,0.00013462127
0.9997967066476926,0.5043154278682641,0.00013467559
0.9997967066476926,0.5043240471714237,0.0001347005
0.9997967066476926,0.504332666769215,0.00013507363
0.9997967066476926,0.5043412866616531,0.00013515376
0.9997967066476926,0.5043499068487531,0.00013525317
0.9997967066476926,0.5043585273305302,0.000135696
0.9997967066476926,0.5043671481069995,0.00013655749
0.9997967066476926,0.5043757691781758,0.00013662352
0.9997967066476926,0.5043843905440747,0.00013708575
0.9997967066476926,0.504393012204711,0.00013764662
0.9997967066476926,0.5044016341600999,0.00013768378
0.9997967066476926,0.5044102564102564,0.00013796319
0.9997967066476926,0.5044188789551958,0.00013859727
0.9997967066476926,0.5044275017949331,0.00013860322
0.9997967066476926,0.5044361249294835,0.0001386167
0.9997967066476926,0.5044447483588621,0.000138887
0.9997967066476926,0.504453372083084,0.00013913076
0.9997967066476926,0.5044619961021644,0.000139357
0.9997967066476926,0.5044706204161181,0.0001394123
0.9997967066476926,0.5044792450249607,0.00013994571
0.9997967066476926,0.504487869928707,0.00014006988
0.9997967066476926,0.5044964951273722,0.00014009619
0.9997967066476926,0.5045051206209714,0.00014064189
0.9997967066476926,0.5045137464095198,0.00014079471
0.9997967066476926,0.5045223724930327,0.00014082977
0.9997967066476926,0.5045309988715249,0.00014136833
0.9997967066476926,0.5045396255450115,0.00014194024
0.9997967066476926,0.504548252513508,0.00014214503
0.9997967066476926,0.5045568797770292,0.00014270144
0.9997967066476926,0.5045655073355905,0.00014298692
0.9997967066476926,0.5045741351892068,0.00014306452
0.9997967066476926,0.5045827633378933,0.00014310068
0.9997967066476926,0.5045913917816652,0.00014324786
0.9997967066476926,0.5046000205205377,0.00014332081
0.9997967066476926,0.5046086495545257,0.00014343414
0.9997967066476926,0.5046172788836446,0.00014377291
0.9997967066476926,0.5046259085079093,0.00014397842
0.9997967066476926,0.5046345384273352,0.00014479237
0.9997967066476926,0.5046431686419373,0.00014590542
0.9997967066476926,0.5046517991517308,0.00014652264
0.9997967066476926,0.5046604299567307,0.00014656511
0.9997967066476926,0.5046690610569523,0.00014688185
0.9997967066476926,0.5046776924524107,0.00014770532
0.9997967066476926,0.504686324143121,0.00014798797
0.9997967066476926,0.5046949561290984,0.0001482658
0.9997967066476926,0.5047035884103581,0.00014850732
0.9997967066476926,0.5047122209869153,0.00014889087
0.9997967066476926,0.5047208538587848,0.0001499945
0.9997967066476926,0.5047294870259822,0.00015051759
0.9997967066476926,0.5047381204885225,0.00015067785
0.9997967066476926,0.5047467542464207,0.00015084547
0.9997967066476926,0.5047553882996921,0.0001514931
