False Positive Rate,True Positive Rate,Threshold
0.011219147344801795,0.1768033946251768,0.8990121
0.011219147344801795,0.1812487371186098,0.89718306
0.01136873597606582,0.1812487371186098,0.8967532
0.01136873597606582,0.1844817134774702,0.89520997
0.011667913238593867,0.1844817134774702,0.8948141
0.011667913238593867,0.18771468983633058,0.89329386
0.011817501869857892,0.18771468983633058,0.89321804
0.011817501869857892,0.19114972721761972,0.89172816
0.011967090501121914,0.19114972721761972,0.8917179
0.011967090501121914,0.19519094766619519,0.88931906
0.012116679132385939,0.19519094766619519,0.8892825
0.012116679132385939,0.19721155789048292,0.8884319
0.012266267763649962,0.19721155789048292,0.8884293
0.012266267763649962,0.1974136189129117,0.8883652
0.012715033657442034,0.1974136189129117,0.88819
0.012715033657442034,0.19963629015962822,0.886601
0.012864622288706058,0.19963629015962822,0.8864139
0.012864622288706058,0.20145483936148717,0.88527477
0.013014210919970083,0.20145483936148717,0.88520586
0.013014210919970083,0.20529399878763385,0.88317955
0.013163799551234106,0.20529399878763385,0.8831634
0.013163799551234106,0.2073146090119216,0.8820389
0.01331338818249813,0.2073146090119216,0.88198864
0.01331338818249813,0.2079207920792079,0.8815839
0.013462976813762155,0.2079207920792079,0.88153994
0.013462976813762155,0.20893109719135178,0.88129747
0.013612565445026177,0.20893109719135178,0.8811495
0.013612565445026177,0.20913315821378056,0.88111484
0.013762154076290202,0.20913315821378056,0.8810124
0.013762154076290202,0.21054758537078197,0.880248
0.013911742707554227,0.21054758537078197,0.88021874
0.013911742707554227,0.21135582946049708,0.87959
0.01406133133881825,0.21135582946049708,0.87950444
0.01406133133881825,0.21155789048292584,0.8794434
0.014210919970082274,0.21155789048292584,0.8794078
0.014210919970082274,0.21216407355021216,0.8791763
0.014360508601346298,0.21216407355021216,0.87915426
0.014360508601346298,0.2125681955950697,0.878923
0.014510097232610321,0.2125681955950697,0.87886316
0.014510097232610321,0.21297231763992724,0.8786772
0.014958863126402393,0.21297231763992724,0.8781824
0.014958863126402393,0.2133764396847848,0.8778619
0.015108451757666418,0.2133764396847848,0.8778013
0.015108451757666418,0.2141846837744999,0.87737143
0.01525804038893044,0.2141846837744999,0.8772971
0.01525804038893044,0.2155991109315013,0.87632394
0.015407629020194465,0.2155991109315013,0.87632006
0.015407629020194465,0.21600323297635887,0.875966
0.01555721765145849,0.21600323297635887,0.8758926
0.01555721765145849,0.21620529399878763,0.8758645
0.015706806282722512,0.21620529399878763,0.8758429
0.015706806282722512,0.21761972115578904,0.8751431
0.01585639491398654,0.21761972115578904,0.8747928
0.01585639491398654,0.21923620933521923,0.8734647
0.01600598354525056,0.21923620933521923,0.8733684
0.01600598354525056,0.21984239240250555,0.8731422
0.016155572176514584,0.21984239240250555,0.87297094
0.016155572176514584,0.22509597898565367,0.871134
0.01630516080777861,0.22509597898565367,0.87106067
0.01630516080777861,0.2273186502323702,0.86932176
0.016454749439042633,0.2273186502323702,0.8692439
0.016454749439042633,0.23055162659123055,0.8673731
0.016604338070306656,0.23055162659123055,0.8673545
0.016604338070306656,0.23277429783794706,0.86651224
0.017053103964098728,0.23277429783794706,0.866215
0.017053103964098728,0.2331784198828046,0.8661138
0.01720269259536275,0.2331784198828046,0.8658953
0.01720269259536275,0.2333804809052334,0.8655861
0.017352281226626777,0.2333804809052334,0.8654885
0.017352281226626777,0.23378460295009093,0.8653038
0.0175018698578908,0.23378460295009093,0.8652123
0.0175018698578908,0.23742170135380886,0.86407226
0.017651458489154823,0.23742170135380886,0.8640719
0.017651458489154823,0.23843200646595272,0.86356914
0.01780104712041885,0.23843200646595272,0.86331934
0.01780104712041885,0.23883612851081026,0.8630639
0.01795063575168287,0.23883612851081026,0.86298895
0.01795063575168287,0.23984643362295413,0.8626366
0.018100224382946895,0.23984643362295413,0.8625914
0.018100224382946895,0.2416649828248131,0.86113423
0.01824981301421092,0.2416649828248131,0.8610012
0.01824981301421092,0.2422711658920994,0.8606127
0.018399401645474944,0.2422711658920994,0.86061156
0.018399401645474944,0.24287734895938573,0.8603396
0.018548990276738966,0.24287734895938573,0.8603346
0.018548990276738966,0.24328147100424327,0.8600371
0.018698578908002993,0.24328147100424327,0.85988957
0.018698578908002993,0.24813093554253385,0.85715556
0.018848167539267015,0.24813093554253385,0.85690457
0.018848167539267015,0.25035360678925034,0.85568756
0.019147344801795065,0.25035360678925034,0.85558176
0.019147344801795065,0.25095978985653666,0.8551776
0.019296933433059087,0.25095978985653666,0.85505575
0.019296933433059087,0.2554051323499697,0.85200155
0.01944652206432311,0.2554051323499697,0.8519685
0.01944652206432311,0.2562133764396848,0.85133576
0.019596110695587136,0.2562133764396848,0.85133016
0.019596110695587136,0.25803192564154376,0.8509993
0.01974569932685116,0.25803192564154376,0.85098964
0.01974569932685116,0.25843604768640127,0.85077566
0.019895287958115182,0.25843604768640127,0.85076046
0.019895287958115182,0.25884016973125884,0.8505749
0.02004487658937921,0.25884016973125884,0.8503753
0.02004487658937921,0.2590422307536876,0.8503293
0.02019446522064323,0.2590422307536876,0.8502595
0.02019446522064323,0.26166902404526166,0.84916145
0.020344053851907254,0.26166902404526166,0.84913325
0.020344053851907254,0.26247726813497674,0.8488838
0.02049364248317128,0.26247726813497674,0.84884554
0.02049364248317128,0.26308345120226306,0.84860086
0.020792819745699326,0.26308345120226306,0.8481905
0.020792819745699326,0.26914528187512626,0.84477174
0.020942408376963352,0.26914528187512626,0.8447082
0.020942408376963352,0.2727823802788442,0.8420898
0.021091997008227375,0.2727823802788442,0.8420074
0.021091997008227375,0.2731865023237018,0.841684
0.021241585639491398,0.2731865023237018,0.8416247
0.021241585639491398,0.27338856334613054,0.8416009
0.021391174270755424,0.27338856334613054,0.84160054
0.021391174270755424,0.2743988684582744,0.8412071
0.021540762902019447,0.2743988684582744,0.8410934
0.021540762902019447,0.2752071125479895,0.8406006
0.021839940164547496,0.2752071125479895,0.84046954
0.021839940164547496,0.2758132956152758,0.84028035
0.02198952879581152,0.2758132956152758,0.8400128
0.02198952879581152,0.2764194786825621,0.83985895
0.02213911742707554,0.2764194786825621,0.8398309
0.02213911742707554,0.2766215397049909,0.83980334
0.022288706058339568,0.2766215397049909,0.83931816
0.022288706058339568,0.27702566174984844,0.8391244
0.02273747195213164,0.27702566174984844,0.8386536
0.02273747195213164,0.27864214992927866,0.8380952
0.022887060583395662,0.27864214992927866,0.837937
0.022887060583395662,0.2788442109517074,0.83782583
0.023036649214659685,0.2788442109517074,0.8378119
0.023036649214659685,0.2826833703778541,0.83636844
0.02318623784592371,0.2826833703778541,0.83610684
0.02318623784592371,0.2828854314002829,0.8359178
0.023335826477187734,0.2828854314002829,0.83589023
0.023335826477187734,0.28409779753485553,0.83520234
0.023485415108451757,0.28409779753485553,0.8351469
0.023485415108451757,0.2865225298040008,0.8337034
0.023784592370979806,0.2865225298040008,0.83360416
0.023784592370979806,0.2871287128712871,0.8329856
0.02393418100224383,0.2871287128712871,0.8328565
0.02393418100224383,0.2875328349161447,0.8324571
0.024083769633507852,0.2875328349161447,0.83239186
0.024083769633507852,0.28793695696100224,0.8321842
0.024233358264771878,0.28793695696100224,0.8321499
0.024233358264771878,0.2895534451404324,0.8316804
0.0243829468960359,0.2895534451404324,0.8316181
0.0243829468960359,0.28975550616286117,0.8315739
0.024532535527299924,0.28975550616286117,0.8314672
0.024532535527299924,0.2909678722974338,0.8310709
0.024831712789827973,0.2909678722974338,0.8306136
0.024831712789827973,0.2911699333198626,0.8306066
0.024981301421091996,0.2911699333198626,0.83036
0.024981301421091996,0.2917761163871489,0.8299404
0.025130890052356022,0.2917761163871489,0.8295606
0.025130890052356022,0.29258436047686404,0.82912636
0.025280478683620045,0.29258436047686404,0.8290872
0.025280478683620045,0.29298848252172155,0.829024
0.025579655946148094,0.29298848252172155,0.8288569
0.025579655946148094,0.2942008486562942,0.82841897
0.025729244577412116,0.2942008486562942,0.8282295
0.025729244577412116,0.2948070317235805,0.82798487
0.02587883320867614,0.2948070317235805,0.8278374
0.02587883320867614,0.29541321479086685,0.82757246
0.026028421839940166,0.29541321479086685,0.8275618
0.026028421839940166,0.2956152758132956,0.82755214
0.02617801047120419,0.2956152758132956,0.82741517
0.02617801047120419,0.29682764194786826,0.82687926
0.02632759910246821,0.29682764194786826,0.8267506
0.02632759910246821,0.29864619114972724,0.82579875
0.026477187733732237,0.29864619114972724,0.8257099
0.026477187733732237,0.29925237421701356,0.8255681
0.02662677636499626,0.29925237421701356,0.82555515
0.02662677636499626,0.3020812285310164,0.8236952
0.026776364996260283,0.3020812285310164,0.8236415
0.026776364996260283,0.30430389977773287,0.8225729
0.02692595362752431,0.30430389977773287,0.82250714
0.02692595362752431,0.30470802182259044,0.8221237
0.027225130890052355,0.30470802182259044,0.82193923
0.027225130890052355,0.3049100828450192,0.82187736
0.027524308152580404,0.3049100828450192,0.8217871
0.027524308152580404,0.3055162659123055,0.82116
0.027673896783844427,0.3055162659123055,0.8211184
0.027673896783844427,0.3057183269347343,0.8210559
0.027823485415108453,0.3057183269347343,0.8207513
0.027823485415108453,0.3059203879571631,0.8207175
0.027973074046372476,0.3059203879571631,0.82064
0.027973074046372476,0.3063245100020206,0.8202915
0.0281226626776365,0.3063245100020206,0.8201814
0.0281226626776365,0.30895130329359466,0.8188155
0.028272251308900525,0.30895130329359466,0.8188009
0.028272251308900525,0.30975954738330974,0.8185335
0.028421839940164548,0.30975954738330974,0.81841564
0.028421839940164548,0.31076985249545364,0.81794626
0.02857142857142857,0.31076985249545364,0.8177655
0.02857142857142857,0.3109719135178824,0.81765443
0.028721017202692597,0.3109719135178824,0.81732637
0.028721017202692597,0.3119822186300263,0.816863
0.02887060583395662,0.3119822186300263,0.8167928
0.02887060583395662,0.314002828854314,0.816409
0.029020194465220642,0.314002828854314,0.8162277
0.029020194465220642,0.3148110729440291,0.81597203
0.02916978309648467,0.3148110729440291,0.81588435
0.02916978309648467,0.31541725601131543,0.8158277
0.02931937172774869,0.31541725601131543,0.81578714
0.02931937172774869,0.31602343907860175,0.8152547
0.029468960359012714,0.31602343907860175,0.81509
0.029468960359012714,0.3176399272580319,0.8142856
0.02961854899027674,0.3176399272580319,0.81421894
0.02961854899027674,0.31824611032531824,0.8141297
0.029768137621540763,0.31824611032531824,0.8139099
0.029768137621540763,0.318448171347747,0.8138118
0.029917726252804786,0.318448171347747,0.8137432
0.029917726252804786,0.31885229339260457,0.8136032
0.030067314884068812,0.31885229339260457,0.8134572
0.030067314884068812,0.3218832087290362,0.81213677
0.030216903515332835,0.3218832087290362,0.81210685
0.030216903515332835,0.32208526975146495,0.8119713
0.030366492146596858,0.32208526975146495,0.8119037
0.030366492146596858,0.3222873307738937,0.8118893
0.03051608077786088,0.3222873307738937,0.81186986
0.03051608077786088,0.32248939179632247,0.8118173
0.03081525804038893,0.32248939179632247,0.81175965
0.03081525804038893,0.3226914528187513,0.81174934
0.030964846671652953,0.3226914528187513,0.8114165
0.030964846671652953,0.32289351384118004,0.81137854
0.031264023934181005,0.32289351384118004,0.8111313
0.031264023934181005,0.3237017579308951,0.8107875
0.031413612565445025,0.3237017579308951,0.8106165
0.031413612565445025,0.32390381895332393,0.81061333
0.03156320119670905,0.32390381895332393,0.81052774
0.03156320119670905,0.32430794099818144,0.81048274
0.03171278982797308,0.32430794099818144,0.810295
0.03171278982797308,0.3245100020206102,0.8102797
0.031862378459237096,0.3245100020206102,0.8102605
0.031862378459237096,0.32491412406546777,0.8099211
0.03201196709050112,0.32491412406546777,0.8099082
0.03201196709050112,0.32653061224489793,0.8089818
0.03216155572176515,0.32653061224489793,0.8089481
0.03216155572176515,0.3269347342897555,0.8086562
0.03231114435302917,0.3269347342897555,0.80861545
0.03231114435302917,0.329157405536472,0.8075762
0.032909498878085267,0.329157405536472,0.80723953
0.032909498878085267,0.3297635886037583,0.80657154
0.03305908750934929,0.3297635886037583,0.8064231
0.03305908750934929,0.3301677106486159,0.80595756
0.03320867614061331,0.3301677106486159,0.80594766
0.03320867614061331,0.3315821378056173,0.8049363
0.03335826477187734,0.3315821378056173,0.8049138
0.03335826477187734,0.3323903818953324,0.8046613
0.033507853403141365,0.3323903818953324,0.8045973
0.033507853403141365,0.33562335825419276,0.80287623
0.03380703066566941,0.33562335825419276,0.80267906
0.03380703066566941,0.3362295413214791,0.802443
0.03395661929693343,0.3362295413214791,0.8021399
0.03395661929693343,0.3376439684784805,0.8012495
0.0344053851907255,0.3376439684784805,0.8008013
0.0344053851907255,0.3386542735906244,0.8003101
0.03455497382198953,0.3386542735906244,0.8002981
0.03455497382198953,0.34107900585976964,0.79930586
0.034704562453253554,0.34107900585976964,0.7991996
0.034704562453253554,0.34168518892705596,0.79901123
0.0350037397157816,0.34168518892705596,0.79883146
0.0350037397157816,0.3418872499494847,0.79881907
0.035153328347045626,0.3418872499494847,0.7987934
0.035153328347045626,0.34410992119620126,0.7973715
0.035302916978309645,0.34410992119620126,0.7973581
0.035302916978309645,0.3475449585774904,0.7951778
0.03545250560957367,0.3475449585774904,0.79510474
0.03545250560957367,0.34774701959991916,0.7948989
0.0356020942408377,0.34774701959991916,0.7948963
0.0356020942408377,0.3483532026672055,0.7940939
0.03575168287210172,0.3483532026672055,0.79400176
0.03575168287210172,0.34855526368963424,0.7939424
0.03590127150336574,0.34855526368963424,0.79387105
0.03590127150336574,0.35017175186906446,0.7932523
0.03620044876589379,0.35017175186906446,0.7930992
0.03620044876589379,0.3503738128914932,0.7929961
0.03664921465968586,0.3503738128914932,0.7927364
0.03664921465968586,0.35097999595877954,0.7921987
0.03679880329094989,0.35097999595877954,0.79208356
0.03679880329094989,0.3521923620933522,0.7914087
0.03694839192221391,0.3521923620933522,0.7913952
0.03694839192221391,0.35259648413820976,0.7913677
0.03709798055347793,0.35259648413820976,0.79129195
0.03709798055347793,0.35320266720549603,0.79069775
0.03724756918474196,0.35320266720549603,0.79063815
0.03724756918474196,0.3544150333400687,0.7901227
0.037397157816005985,0.3544150333400687,0.79011446
0.037397157816005985,0.355021216407355,0.7900261
0.03784592370979806,0.355021216407355,0.7898996
0.03784592370979806,0.3554253384522126,0.78982013
0.03799551234106208,0.3554253384522126,0.7897467
0.03799551234106208,0.35562739947464134,0.78961927
0.03829468960359013,0.35562739947464134,0.78916645
0.03829468960359013,0.35663770458678523,0.7886244
0.03844427823485415,0.35663770458678523,0.78862375
0.03844427823485415,0.35865831481107296,0.787288
0.038593866866118175,0.35865831481107296,0.78720045
0.038593866866118175,0.36027480299050313,0.7861318
0.0387434554973822,0.36027480299050313,0.78609204
0.0387434554973822,0.36168923014750454,0.7854253
0.03904263275991025,0.36168923014750454,0.7852927
0.03904263275991025,0.3618912911699333,0.7852596
0.03919222139117427,0.3618912911699333,0.7851996
0.03919222139117427,0.3629015962820772,0.7849021
0.03934181002243829,0.3629015962820772,0.78487027
0.03934181002243829,0.36310365730450594,0.78478503
0.03949139865370232,0.36310365730450594,0.7845885
0.03949139865370232,0.3643160234390786,0.7838617
0.039640987284966345,0.3643160234390786,0.7837031
0.039640987284966345,0.36472014548393616,0.7836418
0.039790575916230364,0.36472014548393616,0.7836188
0.039790575916230364,0.3653263285512225,0.7832951
0.03994016454749439,0.3653263285512225,0.7830959
0.03994016454749439,0.36552838957365125,0.78260064
0.04008975317875842,0.36552838957365125,0.7825217
0.04008975317875842,0.36694281673065265,0.7813275
0.040239341810022436,0.36694281673065265,0.7813261
0.040239341810022436,0.3673469387755102,0.7810254
0.04053851907255049,0.3673469387755102,0.78083485
0.04053851907255049,0.367548999797939,0.7806039
0.04068810770381451,0.367548999797939,0.7805835
0.04068810770381451,0.36775106082036774,0.78054255
0.040837696335078534,0.36775106082036774,0.7805338
0.040837696335078534,0.3681551828652253,0.78033984
0.04098728496634256,0.3681551828652253,0.7801024
0.04098728496634256,0.36876136593251163,0.7797323
0.04113687359760658,0.36876136593251163,0.7796181
0.04113687359760658,0.36916548797736914,0.7794701
0.041286462228870606,0.36916548797736914,0.7793848
0.041286462228870606,0.3699737320670843,0.7789809
0.04143605086013463,0.3699737320670843,0.7789161
0.04143605086013463,0.37017579308951304,0.7788002
0.04158563949139865,0.37017579308951304,0.7786294
0.04158563949139865,0.3711860982016569,0.7784297
0.04173522812266268,0.3711860982016569,0.7783858
0.04173522812266268,0.371994342291372,0.7779232
0.04203440538519072,0.371994342291372,0.77754897
0.04203440538519072,0.3728025863810871,0.7774296
0.04218399401645475,0.3728025863810871,0.77730423
0.04218399401645475,0.3734087694483734,0.7768208
0.042333582647718776,0.3734087694483734,0.77671844
0.042333582647718776,0.376439684784805,0.77476627
0.042483171278982795,0.376439684784805,0.7746943
0.042483171278982795,0.3772479288745201,0.7744209
0.04263275991024682,0.3772479288745201,0.77428466
0.04263275991024682,0.3774499898969489,0.77422106
0.04293193717277487,0.3774499898969489,0.7740694
0.04293193717277487,0.37825823398666397,0.77381694
0.043081525804038893,0.37825823398666397,0.7736855
0.043081525804038893,0.37866235603152154,0.77336484
0.04323111443530292,0.37866235603152154,0.7731921
0.04323111443530292,0.3794706001212366,0.7724119
0.04338070306656694,0.3794706001212366,0.77210706
0.04338070306656694,0.37987472216609414,0.77199924
0.043530291697830965,0.37987472216609414,0.77178264
0.043530291697830965,0.38048090523338046,0.7714396
0.04367988032909499,0.38048090523338046,0.77139753
0.04367988032909499,0.3810870883006668,0.77126366
0.04382946896035901,0.3810870883006668,0.7708181
0.04382946896035901,0.38189533239038187,0.7704765
0.04397905759162304,0.38189533239038187,0.7703371
0.04397905759162304,0.3820973934128107,0.77028114
0.04427823485415108,0.3820973934128107,0.7700831
0.04427823485415108,0.3825015154576682,0.7698823
0.04442782348541511,0.3825015154576682,0.7698529
0.04442782348541511,0.38330975954738333,0.7692079
0.044577412116679135,0.38330975954738333,0.768939
0.044577412116679135,0.3867447969286725,0.76765895
0.044727000747943155,0.3867447969286725,0.7676364
0.044727000747943155,0.38755304101838756,0.7673308
0.04487658937920718,0.38755304101838756,0.76728725
0.04487658937920718,0.3879571630632451,0.76686794
0.04502617801047121,0.3879571630632451,0.7668408
0.04502617801047121,0.38836128510810264,0.7666794
0.04517576664173523,0.38836128510810264,0.76645094
0.04517576664173523,0.3887654071529602,0.7662167
0.04532535527299925,0.3887654071529602,0.7661904
0.04532535527299925,0.3891695291978177,0.76602036
0.04547494390426328,0.3891695291978177,0.7657151
0.04547494390426328,0.38977571226510405,0.7654873
0.0456245325355273,0.38977571226510405,0.76543254
0.0456245325355273,0.38997777328753286,0.7654303
0.045774121166791325,0.38997777328753286,0.76533294
0.045774121166791325,0.39038189533239037,0.7647633
0.04592370979805535,0.39038189533239037,0.76475435
0.04592370979805535,0.3909880783996767,0.76466197
0.0462228870605834,0.3909880783996767,0.7643844
0.0462228870605834,0.391594261466963,0.7639428
0.04637247569184742,0.391594261466963,0.7639423
0.04637247569184742,0.39361487169125076,0.76289773
0.04652206432311144,0.39361487169125076,0.76256233
0.04652206432311144,0.39442311578096584,0.76230884
0.04667165295437547,0.39442311578096584,0.76213
0.04667165295437547,0.39462517680339465,0.76192135
0.046821241585639495,0.39462517680339465,0.7616645
0.046821241585639495,0.3970499090725399,0.7605325
0.046970830216903514,0.3970499090725399,0.76046306
0.046970830216903514,0.3988684582743989,0.75953305
0.04712041884816754,0.3988684582743989,0.7594668
0.04712041884816754,0.39927258031925644,0.759108
0.04756918474195961,0.39927258031925644,0.7590471
0.04756918474195961,0.39967670236411396,0.7589712
0.04786836200448766,0.39967670236411396,0.7588487
0.04786836200448766,0.3998787633865427,0.75878376
0.048017950635751684,0.3998787633865427,0.7584055
0.048017950635751684,0.40068700747625785,0.7579294
0.048167539267015703,0.40068700747625785,0.75783795
0.048167539267015703,0.4008890684986866,0.7578102
0.048466716529543756,0.4008890684986866,0.7576625
0.048466716529543756,0.40210143463325926,0.7571966
0.048616305160807775,0.40210143463325926,0.75713795
0.048616305160807775,0.4027076177005456,0.7568621
0.0487658937920718,0.4027076177005456,0.75685364
0.0487658937920718,0.4049302889472621,0.7556412
0.04891548242333583,0.4049302889472621,0.7556154
0.04891548242333583,0.40594059405940597,0.7554551
0.04906507105459985,0.40594059405940597,0.75527465
0.04906507105459985,0.4063447161042635,0.7552274
0.049214659685863874,0.4063447161042635,0.75511956
0.049214659685863874,0.4073550212164074,0.75466037
0.0493642483171279,0.4073550212164074,0.7545791
0.0493642483171279,0.4079612042836937,0.75421435
0.04951383694839192,0.4079612042836937,0.7541164
0.04951383694839192,0.40816326530612246,0.7540931
0.04981301421091997,0.40816326530612246,0.7538929
0.04981301421091997,0.4087694483734088,0.7536559
0.05011219147344802,0.4087694483734088,0.75312984
0.05011219147344802,0.40897150939583754,0.7530577
0.05041136873597606,0.40897150939583754,0.7526779
0.05041136873597606,0.4091735704182663,0.7524853
0.05056095736724009,0.4091735704182663,0.75240844
0.05056095736724009,0.4101838755304102,0.7518789
0.050710545998504115,0.4101838755304102,0.75187826
0.050710545998504115,0.4107900585976965,0.75147486
0.05130890052356021,0.4107900585976965,0.7512115
0.05130890052356021,0.4109921196201253,0.751169
0.05160807778608826,0.4109921196201253,0.75112545
0.05160807778608826,0.41180036370984036,0.7507065
0.05175766641735228,0.41180036370984036,0.75066876
0.05175766641735228,0.41281066882198425,0.7500056
0.051907255048616305,0.41281066882198425,0.7499499
0.051907255048616305,0.41321479086684176,0.7498973
0.05205684367988033,0.41321479086684176,0.7497423
0.05205684367988033,0.4140230349565569,0.7493717
